Date,Cash & Equivalent,Euro Core 1-5,Euro Core 5-10,Euro Core 10+,Euro Semi-Core 1-5,Euro Semi-Core 5-10,Euro Semi-Core 10+,Euro Peripheral 1-5,Euro Peripheral 5-10,Euro Peripheral 10+,Euro IL,Supranational-Regional-Municipal-Local Authorities Agencies,UK Govt,US 1-5,US 5-10,US 10-20,EM EUR,Euro IG Corp,Euro IG 1-3,Euro IG 3-5,Euro HY Corp,UK IG Corp,US IG Corp,US IG 1-3,US IG 3-5,US HY Corp,HC EM Credit,ABS & MBS,Europe,North America,Pacific,Emerging
2017-01-04,168.006,195.928,274.983,405.733,326.048,1276.038,573.011,339.231,1994.656,833.233,269.38,266.62,693.185,501.185,629.078,889.505,230.389,269.588,195.77,251.19,254.088,268.212,830.073,198.146,639.956,1116.919,278.451,169.575,119.37,194.659,115.186,210.861
2017-01-05,168.006,195.796,274.305,403.136,325.364,1269.1,566.179,338.928,1989.651,830.637,268.645,265.972,688.97,500.616,627.157,881.978,229.737,268.785,195.655,250.784,253.465,266.991,827.633,198.003,638.894,1116.513,278.403,169.678,118.995,195.342,114.871,207.448
2017-01-06,168.005,195.917,274.688,404.179,325.869,1273.129,568.806,338.567,1990.888,833.729,269.617,266.058,685.746,500.17,625.357,875.76,230.06,268.956,195.684,250.976,254.212,266.141,824.659,197.864,637.788,1119.257,277.958,169.465,119.826,196.071,115.568,208.73
2017-01-09,168.004,195.895,274.784,404.332,325.881,1273.116,568.658,338.991,1995.358,833.969,270.327,266.144,686.903,500.498,627.439,883.468,230.266,269.043,195.608,250.96,254.129,266.39,826.016,197.769,638.035,1121.406,278.158,169.695,118.712,194.99,115.78,208.368
2017-01-10,168.005,196.011,275.42,407.255,326.107,1279.061,573.993,339.323,2003.66,842.818,271.502,266.492,688.552,500.743,628.85,889.19,230.029,269.139,195.632,251.01,253.742,266.574,825.794,197.614,637.797,1115.249,277.377,169.623,119.041,195.083,115.42,208.686
2017-01-11,168.006,195.895,275.322,408.009,326.824,1285.927,577.338,339.871,2013.439,849.006,272.576,266.533,691.642,500.948,629.845,892.883,230.884,268.942,195.535,250.668,253.859,267.244,826.755,197.569,638.126,1115.659,277.722,169.585,119.967,193.724,114.549,207.846
2017-01-12,168.003,195.796,274.882,406.563,326.132,1279.29,571.487,339.719,2008.63,844.304,271.609,266.299,692.488,501.044,630.506,897.836,231.152,269.06,195.577,250.782,254.724,267.893,829.706,197.807,638.934,1117.164,278.254,169.889,119.667,192.255,115.004,206.581
2017-01-13,168.006,195.767,274.753,405.732,326.126,1281.902,572.115,340.163,2017.158,847.938,271.462,266.312,692.243,501.557,632.42,902.459,231.556,269.048,195.584,250.773,254.818,267.492,831.071,197.885,639.697,1117.57,278.316,170.017,120.094,193.415,114.32,206.009
2017-01-16,168.004,195.888,275.204,406.409,326.457,1285.851,575.044,340.967,2027.302,851.915,271.826,266.662,694.943,501.616,632.982,900.992,231.986,269.111,195.599,250.801,254.636,267.988,830.061,197.802,639.627,1119.425,278.557,170.056,120.11,190.992,113.394,206.184
2017-01-17,168.003,196.029,275.625,407.697,326.635,1289.483,578.419,341.0,2027.304,852.076,272.447,266.848,689.676,501.287,631.589,893.814,231.807,269.316,195.676,250.98,255.036,266.8,828.169,197.765,638.95,1122.538,278.456,170.076,119.778,192.196,113.441,206.437
2017-01-18,167.998,196.092,276.182,408.899,327.064,1295.67,584.708,341.588,2042.012,864.154,273.878,267.268,689.635,501.116,631.422,891.156,231.944,269.663,195.673,251.125,255.517,267.237,828.566,197.776,639.393,1126.933,278.417,170.089,121.523,195.653,116.51,208.278
2017-01-19,167.996,195.925,275.632,407.925,326.988,1294.417,582.704,341.535,2042.91,865.898,273.334,267.121,687.098,501.011,631.449,891.678,231.132,269.382,195.596,250.895,254.787,266.501,825.307,197.539,638.395,1121.483,277.911,169.786,120.52,194.176,116.806,208.427
2017-01-20,168.0,195.897,275.385,406.964,326.828,1295.841,583.54,340.936,2040.811,865.672,272.355,267.058,684.817,501.859,633.18,892.043,231.055,269.471,195.623,251.034,255.785,266.472,829.189,197.957,641.126,1125.925,278.354,169.955,122.379,194.911,117.241,211.508
2017-01-23,168.002,195.898,275.464,407.83,327.569,1303.185,588.766,342.155,2054.48,874.383,273.027,267.335,684.111,501.609,632.915,892.322,232.083,269.733,195.667,251.176,257.106,266.49,829.162,197.847,640.403,1133.655,279.448,169.637,124.138,198.411,116.45,214.764
2017-01-24,168.002,195.928,275.635,408.478,327.745,1305.735,591.829,342.499,2062.229,883.28,274.209,267.303,681.673,501.203,632.015,890.336,232.339,270.024,195.703,251.311,257.715,266.275,829.834,197.874,640.471,1138.476,279.661,169.634,124.37,202.329,116.564,216.716
2017-01-25,167.998,195.757,274.381,402.722,327.88,1304.345,588.597,342.36,2051.617,872.639,272.96,266.191,675.064,500.647,630.201,882.34,231.073,269.192,195.598,250.929,256.984,264.249,825.923,197.636,638.563,1135.691,279.065,169.337,123.983,200.488,115.274,215.559
2017-01-26,167.994,195.72,274.255,403.563,328.042,1304.49,589.193,342.872,2058.162,878.282,273.468,266.171,675.338,500.997,632.668,895.163,230.959,269.155,195.572,250.881,257.145,264.005,829.098,197.6,638.944,1137.233,279.118,169.446,125.722,199.941,116.331,217.825
2017-01-27,167.994,195.703,273.955,402.109,328.11,1306.506,590.662,342.774,2055.21,879.013,273.125,265.925,669.084,501.524,633.967,898.013,230.993,268.785,195.564,250.771,256.728,262.3,829.359,197.662,639.287,1136.748,278.996,169.682,125.876,201.029,117.134,220.796
2017-01-30,167.992,195.669,273.543,400.31,328.528,1311.52,594.682,343.031,2064.111,885.516,272.952,265.75,666.471,501.227,632.996,893.6,231.829,268.731,195.565,250.743,256.969,262.086,829.367,197.665,638.989,1137.004,279.369,169.797,125.681,199.581,115.68,217.972
2017-01-31,167.992,195.667,273.466,400.19,328.541,1313.618,598.619,343.409,2071.89,892.712,273.024,265.54,665.965,500.882,631.227,888.022,231.701,268.546,195.536,250.637,256.802,262.011,826.623,197.53,637.65,1135.581,279.421,169.54,126.233,202.03,115.918,220.792
2017-02-01,167.987,195.529,272.631,397.441,327.738,1309.945,595.915,342.836,2067.191,891.917,272.454,264.99,662.772,500.922,631.35,885.556,231.278,267.818,195.446,250.18,256.409,261.192,825.307,197.51,637.507,1133.108,278.861,169.586,124.45,200.528,112.83,216.077
2017-02-02,167.989,195.824,273.572,398.4,327.581,1302.16,588.108,342.488,2054.452,881.722,271.935,265.119,664.211,501.095,631.799,887.82,231.497,268.332,195.588,250.681,256.532,261.869,827.845,197.691,638.426,1134.868,279.467,169.738,124.657,201.682,114.993,216.202
2017-02-03,167.986,195.85,274.009,400.259,327.404,1303.849,588.563,342.052,2052.35,881.678,272.358,265.519,663.36,501.468,634.236,897.345,231.707,268.752,195.625,250.932,257.437,261.826,832.221,197.76,639.577,1139.699,280.078,170.054,125.672,203.829,116.942,219.573
2017-02-06,167.985,195.857,273.896,399.878,327.052,1298.659,582.463,341.415,2044.096,875.736,272.026,265.329,665.085,502.12,636.222,907.947,231.59,269.014,195.666,251.138,257.999,262.25,836.338,197.979,641.01,1140.574,280.081,170.126,127.437,202.141,118.808,221.27
2017-02-07,167.981,195.977,274.627,401.682,326.557,1299.084,585.662,340.532,2039.017,875.043,272.43,265.83,668.562,502.515,638.366,913.75,231.705,269.45,195.711,251.424,258.2,263.436,838.031,197.963,641.724,1141.287,280.54,170.201,126.285,199.701,118.03,218.898
2017-02-08,167.979,196.213,275.417,403.264,325.923,1293.252,581.319,339.766,2031.331,872.343,272.619,266.24,670.723,502.497,638.422,911.269,231.837,269.926,195.802,251.83,258.148,264.142,836.103,197.799,641.181,1141.751,280.087,169.768,126.586,202.651,119.154,221.568
2017-02-09,167.976,196.175,274.983,401.105,325.819,1291.887,580.797,339.835,2027.288,869.204,272.785,265.733,665.159,501.768,635.781,902.125,232.798,269.778,195.834,251.813,259.13,263.784,834.704,197.798,640.52,1144.999,279.837,169.539,128.827,205.609,119.633,224.217
2017-02-10,167.973,196.021,274.484,399.294,325.301,1287.957,578.87,340.552,2038.907,876.41,272.891,265.04,661.803,501.403,634.296,904.512,232.745,269.18,195.673,251.376,258.941,262.971,834.629,197.715,639.57,1143.905,279.257,169.268,128.717,203.641,117.42,222.429
2017-02-13,167.971,196.081,274.651,398.987,325.092,1288.355,578.732,339.382,2026.348,868.11,271.82,265.049,662.237,501.768,636.3,914.001,231.865,269.222,195.74,251.516,258.149,262.893,837.015,197.742,640.152,1141.12,278.982,169.531,127.897,203.433,117.941,219.587
2017-02-14,167.971,195.883,273.691,394.598,325.598,1290.475,576.161,339.985,2030.105,864.737,271.176,264.361,660.371,500.767,633.135,903.85,231.939,268.551,195.614,251.113,258.206,261.962,833.465,197.415,638.222,1142.743,278.762,169.153,129.291,202.189,117.979,221.505
2017-02-15,167.967,195.99,274.202,396.3,325.324,1288.875,575.008,339.852,2028.556,863.222,271.024,264.688,663.164,501.343,634.976,906.276,232.147,268.653,195.616,251.159,258.189,262.336,833.962,197.461,638.781,1141.047,278.542,169.236,127.503,201.12,118.165,220.694
2017-02-16,167.964,195.878,273.122,391.474,324.625,1278.451,563.461,339.568,2022.795,857.084,270.54,264.017,657.114,500.328,631.781,896.509,232.308,268.273,195.6,250.994,258.973,260.908,831.838,197.293,637.701,1145.75,278.519,168.833,128.531,202.262,118.167,220.026
2017-02-17,167.965,196.158,274.554,396.806,325.188,1284.796,568.821,340.724,2035.339,864.901,271.784,265.039,663.617,501.114,635.019,906.567,232.688,269.172,195.787,251.588,259.299,262.963,836.423,197.505,639.309,1145.784,278.98,169.242,127.039,199.9,117.199,217.968
2017-02-20,167.963,196.111,274.631,398.906,325.015,1285.823,570.669,340.328,2035.249,867.796,271.868,265.354,668.639,501.469,635.946,910.981,232.746,269.047,195.738,251.426,259.243,264.179,838.256,197.71,640.272,1144.149,279.028,169.545,126.495,198.097,116.289,216.423
2017-02-21,167.96,196.277,275.431,401.74,325.408,1290.738,574.668,340.763,2041.485,873.224,273.051,265.865,673.474,502.297,640.858,930.338,233.197,269.455,195.833,251.728,259.398,265.306,844.463,197.799,642.297,1144.636,279.865,170.068,126.198,195.045,115.526,214.984
2017-02-22,167.958,196.393,276.327,406.311,325.267,1293.434,579.617,340.794,2046.067,878.896,273.441,266.659,677.617,502.655,643.4,940.76,233.286,269.978,195.898,252.009,259.535,266.45,847.64,197.822,643.247,1145.352,280.387,170.274,126.274,196.824,115.482,214.873
2017-02-23,167.96,196.508,277.198,408.461,325.581,1294.946,580.986,341.046,2048.454,880.427,273.451,267.021,677.374,502.407,641.501,930.56,234.023,270.129,195.908,252.17,259.971,265.829,846.166,197.846,643.168,1149.927,280.7,170.086,128.298,202.655,116.595,217.673
2017-02-24,167.963,196.379,276.7,407.827,325.909,1299.246,586.164,341.875,2060.164,889.425,273.191,266.877,678.031,502.096,640.974,932.857,233.423,269.241,195.748,251.619,258.687,265.178,843.953,197.652,641.735,1144.963,279.544,170.048,126.154,202.809,114.315,215.561
2017-02-27,167.962,196.335,276.484,407.488,325.981,1301.282,588.158,342.436,2067.696,893.693,273.111,266.715,676.78,502.254,641.59,934.16,233.043,268.915,195.692,251.36,258.784,264.751,843.312,197.576,641.552,1143.784,279.167,170.02,125.492,203.033,114.867,216.59
2017-02-28,167.963,196.378,276.601,407.722,325.949,1302.737,588.197,342.032,2059.731,884.286,273.202,266.901,675.665,502.447,642.562,938.822,233.127,269.197,195.79,251.591,259.332,264.597,844.858,197.669,642.066,1144.281,279.421,170.168,126.154,204.014,116.601,216.735
2017-03-01,167.96,196.165,275.694,406.517,324.741,1294.281,584.69,341.168,2049.994,879.469,271.718,266.187,672.486,502.383,642.428,942.106,232.773,268.411,195.64,250.995,258.895,263.428,843.997,197.482,640.942,1140.505,278.82,169.942,124.735,199.072,116.302,213.818
2017-03-02,167.962,196.169,276.075,410.134,325.214,1297.994,587.721,342.337,2066.93,888.522,271.945,266.612,672.572,501.967,641.103,943.116,232.837,268.814,195.653,251.083,259.349,263.708,842.924,197.352,639.862,1139.57,278.359,169.974,124.761,200.825,115.185,211.307
2017-03-03,167.961,196.435,277.137,414.433,326.211,1307.626,596.454,343.071,2077.676,898.666,273.436,267.369,677.403,502.414,642.464,948.529,233.065,269.419,195.796,251.487,259.223,264.506,843.687,197.335,639.998,1137.569,278.66,170.102,124.605,201.983,116.377,213.227
2017-03-06,167.96,196.606,277.839,416.722,325.773,1307.011,598.7,343.762,2089.697,906.676,274.521,267.662,680.802,503.005,645.183,961.629,233.101,269.641,195.863,251.704,259.316,265.024,847.174,197.476,641.316,1138.518,278.507,170.361,125.02,201.41,117.047,212.635
2017-03-07,167.956,196.608,277.343,415.38,324.806,1297.053,590.544,342.722,2074.927,898.599,272.429,267.302,680.62,503.237,645.144,958.446,232.727,269.025,195.863,251.473,257.916,264.631,844.379,197.407,641.238,1131.788,277.634,170.23,123.609,198.609,115.445,208.073
2017-03-08,167.954,196.589,277.152,413.582,324.645,1298.512,590.534,343.7,2089.015,903.448,272.979,267.076,675.92,503.574,645.809,958.465,232.966,268.971,195.871,251.51,258.128,263.774,843.5,197.458,641.425,1128.944,277.612,170.302,124.542,196.427,116.248,209.038
2017-03-09,167.954,196.533,277.136,414.521,324.341,1297.293,588.505,343.758,2090.837,907.485,273.174,266.971,678.262,503.48,646.643,961.69,232.989,268.885,195.821,251.459,258.493,264.584,844.905,197.452,641.995,1130.822,277.892,170.358,123.772,194.932,116.068,208.334
